screenshot_group_rank,group_id,member_rank,comment_id,video_id,video_url,tiktok_comment_url_candidate,platform_username,account,actor_type_primary,network_position,hcc_id,brand,timestamp,comment_text_presentation,group_similarity_category,group_n_comments,group_n_accounts,group_n_videos,group_quality_flag,screenshot_eligible,screenshot_status,screenshot_file,reviewer_notes
22,SIM_CLUSTER_00033,7,7384928167145931526,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=7384928167145931526,poniyah.poni1,MASS_2d478f69078a,Mass Actor,Outside LCN,,Maryame,2024-06-26T21:33:11+00:00,harga berapa ka,EXACT_DUPLICATE,43,43,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
22,SIM_CLUSTER_00033,8,7385173130493788934,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7385173130493788934,veraanggun672best,MASS_4b45650a0814,Mass Actor,Outside LCN,,Maryame,2024-06-27T13:23:51+00:00,harga nya berapa teh,EXACT_DUPLICATE,43,43,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
23,SIM_CLUSTER_00048,1,7291827364518291985A,7327630114282573061,https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn,https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn&comment_id=7291827364518291985A,glowup_rr94183,glowup_rr94183,Community Actor,HCC,52,Azarine,2024-10-17T05:39:47+00:00,setuju!! worth it bgt ✨ (160),EXACT_DUPLICATE,32,29,28,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
23,SIM_CLUSTER_00048,2,7291827364518291685A,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3&comment_id=7291827364518291685A,skinclub_ip8582,skinclub_ip8582,Community Actor,HCC,52,Azarine,2023-03-29T03:46:36+00:00,setuju!! worth it bgt 😍 (160),EXACT_DUPLICATE,32,29,28,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
23,SIM_CLUSTER_00048,3,7291827364518291378A,7359717817601543429,https://www.tiktok.com/@jesyjeyn/video/7359717817601543429?_r=1&_t=ZS-977bsAkY5xJ,https://www.tiktok.com/@jesyjeyn/video/7359717817601543429?_r=1&_t=ZS-977bsAkY5xJ&comment_id=7291827364518291378A,skintok_rr45965,skintok_rr45965,Community Actor,HCC,47,Daviena,2024-04-21T10:56:46+00:00,setuju!! worth it bgt 🙏,EXACT_DUPLICATE,32,29,28,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
23,SIM_CLUSTER_00048,4,7291827364518291395A,7401739344085585158,https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs,https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs&comment_id=7291827364518291395A,dearskin_rr61021,MASS_4d0fcaa16f51,Mass Actor,LCN Non-HCC,,Maryame,2024-10-12T00:11:40+00:00,setuju!! worth it bgt 😊,EXACT_DUPLICATE,32,29,28,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
23,SIM_CLUSTER_00048,5,7291827364518291983A,7306081689422351622,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6&comment_id=7291827364518291983A,cantik_rr4121,MASS_82b4507ae958,Mass Actor,LCN Non-HCC,,The Originote,2024-04-22T10:39:19+00:00,setuju!! worth it bgt 🥰 (160),EXACT_DUPLICATE,32,29,28,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
23,SIM_CLUSTER_00048,6,7291827364518291659A,7289028668863663365,https://www.tiktok.com/@nabellaolivia/video/7289028668863663365?_r=1&_t=ZS-977c7OOaZtJ,https://www.tiktok.com/@nabellaolivia/video/7289028668863663365?_r=1&_t=ZS-977c7OOaZtJ&comment_id=7291827364518291659A,beautyaddict_rr30107,MASS_89d3eeceb4a6,Mass Actor,LCN Non-HCC,,Daviena,2023-10-20T09:44:42+00:00,setuju!! worth it bgt 😍 (160),EXACT_DUPLICATE,32,29,28,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
23,SIM_CLUSTER_00048,7,7291827364518291932A,7129446710400601371,https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F&comment_id=7291827364518291932A,dearskin_rr87701,MASS_01c2bfc1703b,Mass Actor,LCN Non-HCC,,The Originote,2022-08-25T04:15:11+00:00,setuju!! worth it bgt!! (160),EXACT_DUPLICATE,32,29,28,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
23,SIM_CLUSTER_00048,8,7291827364518291426A,7421835937988070662,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E&comment_id=7291827364518291426A,glowingid_rr35592,MASS_0a36d3524f17,Mass Actor,LCN Non-HCC,,Maryame,2024-11-07T15:55:08+00:00,setuju!! worth it bgt beneran,EXACT_DUPLICATE,32,29,28,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
24,SIM_CLUSTER_00030,1,7473427348085048071,7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0&comment_id=7473427348085048071,esemm0212,MASS_7ea8e22d53ca,Mass Actor,LCN Non-HCC,,Maryame,2025-02-20T09:15:14+00:00,masih kak,EXACT_DUPLICATE,48,44,11,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
24,SIM_CLUSTER_00030,2,7476334551733322504,7262186413284822277,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT&comment_id=7476334551733322504,akbarprayuda11,MASS_8fa5ccbc7b12,Mass Actor,Outside LCN,,Maryame,2025-02-28T05:16:43+00:00,masih kk,EXACT_DUPLICATE,48,44,11,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
24,SIM_CLUSTER_00030,3,7576018663615038216,7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr&comment_id=7576018663615038216,mmgmy00,MASS_69e31246694d,Mass Actor,Outside LCN,,Daviena,2025-11-23T20:21:58+00:00,masih,EXACT_DUPLICATE,48,44,11,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
24,SIM_CLUSTER_00030,4,7568295692997968656,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=7568295692997968656,fredikavn,MASS_a34ede5f9873,Mass Actor,Outside LCN,,Maryame,2025-11-03T00:52:56+00:00,masih ga kak,EXACT_DUPLICATE,48,44,11,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
24,SIM_CLUSTER_00030,5,7553986913276642055,7262186413284822277,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT&comment_id=7553986913276642055,alovanahla,MASS_09111ac0b164,Mass Actor,Outside LCN,,Maryame,2025-09-25T11:27:27+00:00,masih ada kak,EXACT_DUPLICATE,48,44,11,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
24,SIM_CLUSTER_00030,6,7440112519933543176,7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9&comment_id=7440112519933543176,naziratulhusnaa,MASS_1457bf975f8f,Mass Actor,Outside LCN,,Daviena,2024-11-22T14:36:33+00:00,masih ada ga,EXACT_DUPLICATE,48,44,11,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
24,SIM_CLUSTER_00030,7,7337983513478562566,7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9&comment_id=7337983513478562566,ylyy11,MASS_1a8ed7086cca,Mass Actor,Outside LCN,,Daviena,2024-02-21T09:24:06+00:00,masih ada ga ka,EXACT_DUPLICATE,48,44,11,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
24,SIM_CLUSTER_00030,8,7339550499662594822,7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9&comment_id=7339550499662594822,risqarf,MASS_26135316738a,Mass Actor,Outside LCN,,Daviena,2024-02-25T14:44:44+00:00,Masih ka,EXACT_DUPLICATE,48,44,11,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
25,SIM_CLUSTER_00047,1,7291827364518291861A,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3&comment_id=7291827364518291861A,kulitglowing_ct49929,kulitglowing_ct49929,Community Actor,HCC,17,Azarine,2023-03-25T05:09:59+00:00,"iya bener, aku jg ngerasain 🥰 (160)",EXACT_DUPLICATE,32,29,26,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
25,SIM_CLUSTER_00047,2,7291827364518291615A,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7291827364518291615A,kulitglowing_rr91939,kulitglowing_rr91939,Community Actor,HCC,133,Maryame,2024-10-26T13:49:36+00:00,"iya bener, aku jg ngerasain 🙏 (160)",EXACT_DUPLICATE,32,29,26,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
25,SIM_CLUSTER_00047,3,7291827364518291686A,7312025661835578629,https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS&comment_id=7291827364518291686A,skinclub_ip8582,skinclub_ip8582,Community Actor,HCC,52,Daviena,2023-12-15T17:45:17+00:00,"iya bener, aku jg ngerasain 😊 (160)",EXACT_DUPLICATE,32,29,26,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
25,SIM_CLUSTER_00047,4,7291827364518291585A,7284446766534102277,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1&comment_id=7291827364518291585A,skincare_rr73971,MASS_d5719b37bb55,Mass Actor,LCN Non-HCC,,Daviena,2023-10-05T06:38:57+00:00,"iya bener, aku jg ngerasain (160)",EXACT_DUPLICATE,32,29,26,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
25,SIM_CLUSTER_00047,5,7291827364518291928A,7359717817601543429,https://www.tiktok.com/@jesyjeyn/video/7359717817601543429?_r=1&_t=ZS-977bsAkY5xJ,https://www.tiktok.com/@jesyjeyn/video/7359717817601543429?_r=1&_t=ZS-977bsAkY5xJ&comment_id=7291827364518291928A,dearskin_rr87701,MASS_01c2bfc1703b,Mass Actor,LCN Non-HCC,,Daviena,2024-05-08T04:05:15+00:00,"iya bener, aku jg ngerasain 🥰 (160)",EXACT_DUPLICATE,32,29,26,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
25,SIM_CLUSTER_00047,6,7291827364518291735A,7378347819268082950,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X&comment_id=7291827364518291735A,kulitcerah_rr27261,MASS_0e01e67a1e82,Mass Actor,LCN Non-HCC,,Daviena,2024-06-19T14:21:06+00:00,"iya bener, aku jg ngerasain 😍 (160)",EXACT_DUPLICATE,32,29,26,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
25,SIM_CLUSTER_00047,7,7291827364518291645A,7270117302614478086,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9&comment_id=7291827364518291645A,skinbestie_ip7689,MASS_13e391b153de,Mass Actor,LCN Non-HCC,,Azarine,2024-01-18T13:27:28+00:00,"iya bener, aku jg ngerasain 😍 (160)",EXACT_DUPLICATE,32,29,26,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
25,SIM_CLUSTER_00047,8,7291827364518291524A,7389110955214490886,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub&comment_id=7291827364518291524A,skinclub_rr21892,MASS_13e7ceb6527a,Mass Actor,LCN Non-HCC,,Daviena,2024-10-27T16:53:22+00:00,"iya bener, aku jg ngerasain 🙏",EXACT_DUPLICATE,32,29,26,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
26,SIM_CLUSTER_00051,1,7291827364518291424A,7167562475641048347,https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w,https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w&comment_id=7291827364518291424A,glowingid_rr53578,glowingid_rr53578,Community Actor,HCC,62,Maryame,2023-03-17T17:16:19+00:00,thanks sharingnya kak 😊,EXACT_DUPLICATE,31,31,22,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
26,SIM_CLUSTER_00051,2,7291827364518291877A,7389110955214490886,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub&comment_id=7291827364518291877A,kulitcerah_rr59853,kulitcerah_rr59853,Community Actor,HCC,58,Daviena,2024-08-01T04:14:28+00:00,thanks sharingnya kak ✨ (160),EXACT_DUPLICATE,31,31,22,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
26,SIM_CLUSTER_00051,3,7291827364518291478A,7327630114282573061,https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn,https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn&comment_id=7291827364518291478A,racun_rr28461,racun_rr28461,Community Actor,HCC,133,Azarine,2024-03-02T20:07:08+00:00,thanks sharingnya kak,EXACT_DUPLICATE,31,31,22,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
26,SIM_CLUSTER_00051,4,7291827364518291683A,7237379067773766917,https://www.tiktok.com/@vivianmarguerre/video/7237379067773766917?_r=1&_t=ZS-9706fNQFwJ7,https://www.tiktok.com/@vivianmarguerre/video/7237379067773766917?_r=1&_t=ZS-9706fNQFwJ7&comment_id=7291827364518291683A,skinclub_ip8582,skinclub_ip8582,Community Actor,HCC,52,Azarine,2023-10-09T19:09:00+00:00,thanks sharingnya kak 😊 (160),EXACT_DUPLICATE,31,31,22,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
26,SIM_CLUSTER_00051,5,7291827364518291821A,7389110955214490886,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub&comment_id=7291827364518291821A,glowingid_rr45098,MASS_0434eb5ad734,Mass Actor,LCN Non-HCC,,Daviena,2024-10-07T03:17:53+00:00,thanks sharingnya kak 🔥 (160),EXACT_DUPLICATE,31,31,22,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
26,SIM_CLUSTER_00051,6,7291827364518291513A,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3&comment_id=7291827364518291513A,glowingid_rr42370,MASS_1371cd91f6c1,Mass Actor,LCN Non-HCC,,Azarine,2023-02-28T03:31:00+00:00,thanks sharingnya kak!!,EXACT_DUPLICATE,31,31,22,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
26,SIM_CLUSTER_00051,7,7291827364518291653A,7378347819268082950,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X&comment_id=7291827364518291653A,glowhunter_rr76414,MASS_20d315876133,Mass Actor,LCN Non-HCC,,Daviena,2024-06-10T05:32:16+00:00,thanks sharingnya kak!! (160),EXACT_DUPLICATE,31,31,22,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
26,SIM_CLUSTER_00051,8,7291827364518291677A,7208499827234131226,https://www.tiktok.com/@glowupyuk34/video/7208499827234131226?_r=1&_t=ZS-9701i7ODr2A,https://www.tiktok.com/@glowupyuk34/video/7208499827234131226?_r=1&_t=ZS-9701i7ODr2A&comment_id=7291827364518291677A,kulitsehat_rr29159,MASS_26722125cf75,Mass Actor,LCN Non-HCC,,The Originote,2024-02-24T15:05:26+00:00,thanks sharingnya kak!! (160),EXACT_DUPLICATE,31,31,22,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
27,SIM_CLUSTER_00054,1,7291827364518291363A,7340938843190725893,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z&comment_id=7291827364518291363A,beautyaddict_rr42909,beautyaddict_rr42909,Community Actor,HCC,184,Daviena,2024-04-20T15:25:20+00:00,wah kak reply mulu 😂 beneran,EXACT_DUPLICATE,29,29,23,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
27,SIM_CLUSTER_00054,2,7291827364518291845A,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7291827364518291845A,bestieku_rr99428,bestieku_rr99428,Community Actor,HCC,86,Maryame,2024-07-26T15:17:13+00:00,wah kak reply mulu 😂 😍 (160),EXACT_DUPLICATE,29,29,23,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
27,SIM_CLUSTER_00054,3,7291827364518291876A,7376604456818920709,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb&comment_id=7291827364518291876A,kulitcerah_rr59853,kulitcerah_rr59853,Community Actor,HCC,58,Daviena,2024-06-27T05:11:51+00:00,wah kak reply mulu 😂 🥰 (160),EXACT_DUPLICATE,29,29,23,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
27,SIM_CLUSTER_00054,4,7291827364518291867A,7397028146429709573,https://www.tiktok.com/@skincarebyw/video/7397028146429709573?_r=1&_t=ZS-977QLwAWBLp,https://www.tiktok.com/@skincarebyw/video/7397028146429709573?_r=1&_t=ZS-977QLwAWBLp&comment_id=7291827364518291867A,kulitglowing_ct49929,kulitglowing_ct49929,Community Actor,HCC,17,Azarine,2024-09-26T17:23:14+00:00,wah kak reply mulu 😂 🙏 (160),EXACT_DUPLICATE,29,29,23,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
27,SIM_CLUSTER_00054,5,7291827364518291381A,7242204399928593669,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa&comment_id=7291827364518291381A,skintok_rr45965,skintok_rr45965,Community Actor,HCC,47,The Originote,2023-08-16T16:58:59+00:00,wah kak reply mulu 😂 ✨,EXACT_DUPLICATE,29,29,23,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
27,SIM_CLUSTER_00054,6,7291827364518291786A,7429636271552728326,https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI,https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI&comment_id=7291827364518291786A,skinlover_rr44220,MASS_007741757a17,Mass Actor,LCN Non-HCC,,Maryame,2024-11-23T04:36:50+00:00,wah kak reply mulu 😂 beneran (160),EXACT_DUPLICATE,29,29,23,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
27,SIM_CLUSTER_00054,7,7291827364518291369A,7145783136914296090,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y&comment_id=7291827364518291369A,kulitsehat_rr32405,MASS_0cdadef21459,Mass Actor,LCN Non-HCC,,The Originote,2022-10-09T11:06:10+00:00,wah kak reply mulu 😂 btw,EXACT_DUPLICATE,29,29,23,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
27,SIM_CLUSTER_00054,8,7291827364518291732A,7312632181094894854,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k&comment_id=7291827364518291732A,kulitcerah_rr27261,MASS_0e01e67a1e82,Mass Actor,LCN Non-HCC,,Maryame,2024-11-22T16:49:04+00:00,wah kak reply mulu 😂 🙏 (160),EXACT_DUPLICATE,29,29,23,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
28,SIM_CLUSTER_00019,1,7428554044954575622,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428554044954575622,skincare_ct5012,MASS_5e6a54ee76f9,Mass Actor,LCN Non-HCC,,Maryame,2024-10-29T00:49:20+00:00,lumiwhite dong ka,EXACT_DUPLICATE,100,100,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
28,SIM_CLUSTER_00019,2,7429148422881919760,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429148422881919760,fitrikontreng128,MASS_02a94d1a49d5,Mass Actor,Outside LCN,,Maryame,2024-10-24T01:30:20+00:00,lumiwhite dok,EXACT_DUPLICATE,100,100,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
28,SIM_CLUSTER_00019,3,7431857325164299014,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7431857325164299014,shelly.novita.lor,MASS_1052c362f9e4,Mass Actor,Outside LCN,,Maryame,2024-10-31T08:42:20+00:00,lumiwhite dok,EXACT_DUPLICATE,100,100,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
28,SIM_CLUSTER_00019,4,7430695386463355653,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7430695386463355653,rekhadankzlarang,MASS_119b0fbc8bf8,Mass Actor,Outside LCN,,Maryame,2024-10-28T05:33:25+00:00,Lumiwhite dong dok,EXACT_DUPLICATE,100,100,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
