comment_id,mass_username,video_id,timestamp,sentiment_label,hcc_id,association_type,hcc_dominant_sentiment,comment_sentiment_alignment,minutes_after_hcc,is_verified_direct_reply,is_multi_hcc_comment_association
7428463028256719622,MASS_0496359d7895,7428436533981613318,2024-10-22 05:10:51+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,18.7,False,True
7428462979621978886,MASS_5bf281a9a2ae,7428436533981613318,2024-10-22 05:10:30+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,18.35,False,True
7428462968436376325,MASS_1452c15c03e9,7428436533981613318,2024-10-22 05:10:33+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,18.4,False,True
7428462946353054471,MASS_62655ba3d014,7428436533981613318,2024-10-22 05:10:13+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,18.066666666666666,False,True
7428462936069407496,MASS_b8c7a228fce7,7428436533981613318,2024-10-22 05:10:14+00:00,Negative,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,18.083333333333332,False,True
7428462933283668754,MASS_70f18788bf40,7428436533981613318,2024-10-22 05:10:11+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,18.033333333333335,False,True
7428462887918191366,MASS_12968cd27d20,7428436533981613318,2024-10-22 05:10:14+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,18.083333333333332,False,True
7428462794125132550,MASS_7b0d56a73722,7428436533981613318,2024-10-22 05:09:50+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,17.683333333333334,False,True
7428462782683824904,MASS_edf2823ebee1,7428436533981613318,2024-10-22 05:09:37+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,17.466666666666665,False,True
7428462757614011142,MASS_91c3b7dae8b6,7428436533981613318,2024-10-22 05:09:47+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,17.633333333333333,False,True
7428462701657342727,MASS_6c2c0f98039a,7428436533981613318,2024-10-22 05:09:17+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,17.133333333333333,False,True
7428462697673179909,MASS_68829caade28,7428436533981613318,2024-10-22 05:09:30+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,17.35,False,True
7428462620423013128,MASS_573fbbef985d,7428436533981613318,2024-10-22 05:09:00+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.85,False,True
7428462619810513670,MASS_c13ae0a750ef,7428436533981613318,2024-10-22 05:09:09+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,17.0,False,True
7428462609949098758,MASS_a394677bcad2,7428436533981613318,2024-10-22 05:09:08+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.983333333333334,False,True
7428462591170675461,MASS_c24b4ab54209,7428436533981613318,2024-10-22 05:09:03+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.9,False,True
7428462552047715078,MASS_52e7b628f127,7428436533981613318,2024-10-22 05:09:04+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.916666666666668,False,True
7428462516914799365,MASS_f462794641d1,7428436533981613318,2024-10-22 05:08:44+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.583333333333332,False,True
7428462516517290757,MASS_52e7b628f127,7428436533981613318,2024-10-22 05:08:52+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.716666666666665,False,True
7428462490684130053,MASS_2a519652962d,7428436533981613318,2024-10-22 05:08:42+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.55,False,True
7428462472535327493,MASS_04dfc2d697d5,7428436533981613318,2024-10-22 05:08:38+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.483333333333334,False,True
7428462433901953812,MASS_e8da6549e4cf,7428436533981613318,2024-10-22 05:08:17+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.133333333333333,False,False
7428462412943065857,MASS_9eedbc88e9d2,7428436533981613318,2024-10-22 05:08:17+00:00,Negative,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.133333333333333,False,False
7428462364918563590,MASS_da8bf48b5252,7428436533981613318,2024-10-22 05:08:18+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.15,False,False
7428462357406810885,MASS_ec3625a28fe8,7428436533981613318,2024-10-22 05:08:21+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,16.2,False,True
7428462347662443269,MASS_d66c1d7ec622,7428436533981613318,2024-10-22 05:08:05+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.933333333333334,False,False
7428462336199475973,MASS_e90744bbe27c,7428436533981613318,2024-10-22 05:08:07+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.966666666666667,False,False
7428462255614903045,MASS_3ec1ecdcd267,7428436533981613318,2024-10-22 05:07:49+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.666666666666666,False,False
7428462251663868690,MASS_740a5f9b370a,7428436533981613318,2024-10-22 05:07:36+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.45,False,False
7428462243366880005,MASS_01b27946dcf6,7428436533981613318,2024-10-22 05:07:44+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.583333333333334,False,False
7428462234261914373,MASS_56b4956c2318,7428436533981613318,2024-10-22 05:07:49+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.666666666666666,False,False
7428462220433425157,MASS_7361507df69f,7428436533981613318,2024-10-22 05:07:45+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.6,False,False
7428462182142722833,MASS_e0f98c09bab2,7428436533981613318,2024-10-22 05:07:25+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.266666666666667,False,False
7428462118661423877,MASS_f91cf37099c0,7428436533981613318,2024-10-22 05:07:09+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.0,False,False
7428462081826980616,MASS_4c86e551462f,7428436533981613318,2024-10-22 05:06:51+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.7,False,False
7428462073174082310,MASS_7eb9d8b5928d,7428436533981613318,2024-10-22 05:06:59+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.833333333333334,False,False
7428462051683861266,MASS_4c0fc6610404,7428436533981613318,2024-10-22 05:06:49+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.666666666666666,False,False
7428461969994302216,MASS_e870d2c17b6b,7428436533981613318,2024-10-22 05:06:26+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.283333333333333,False,False
7428461962331767558,MASS_57b5ff1c0f53,7428436533981613318,2024-10-22 05:06:35+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.433333333333334,False,False
7428461867208835856,MASS_c06393c60665,7428436533981613318,2024-10-22 05:06:03+00:00,Negative,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,13.9,False,False
7428461865632252673,MASS_38e65534db2a,7428436533981613318,2024-10-22 05:06:13+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.066666666666666,False,False
7428461843171197702,MASS_bba60572a827,7428436533981613318,2024-10-22 05:06:08+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,13.983333333333333,False,False
7428461838872724230,MASS_500e2fb08434,7428436533981613318,2024-10-22 05:06:09+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.0,False,False
7428461824402440968,MASS_001a26b97f11,7428436533981613318,2024-10-22 05:05:55+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,13.766666666666667,False,False
7428461815477486342,MASS_bbbe5ae024e8,7428436533981613318,2024-10-22 05:06:12+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.05,False,False
7428461784091067141,MASS_b2a41350809e,7428436533981613318,2024-10-22 05:06:01+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,13.866666666666667,False,False
7428461705049506565,MASS_04ef18cf848b,7428436533981613318,2024-10-22 05:05:41+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,13.533333333333333,False,False
7428461626754368262,MASS_07b019f12595,7428436533981613318,2024-10-22 05:05:24+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,13.25,False,False
7428461616926098181,MASS_eb9542c2794b,7428436533981613318,2024-10-22 05:05:13+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,13.066666666666666,False,False
7428461588242711301,MASS_4d73457f4818,7428436533981613318,2024-10-22 05:05:19+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,13.166666666666666,False,False
7428461574057034504,MASS_68fbd35429ba,7428436533981613318,2024-10-22 05:04:55+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,12.766666666666667,False,False
7428461538849112837,MASS_e2f1ac9378dd,7428436533981613318,2024-10-22 05:04:54+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,12.75,False,False
7428461533267493638,MASS_879942b97691,7428436533981613318,2024-10-22 05:05:02+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,12.883333333333333,False,False
7428461518506787589,MASS_cf0b149ec22e,7428436533981613318,2024-10-22 05:04:51+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,12.7,False,False
7428461487556920082,MASS_cf56317eb2fd,7428436533981613318,2024-10-22 05:04:33+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,12.4,False,False
7428461443551167238,MASS_83e0a67b0960,7428436533981613318,2024-10-22 05:04:37+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,12.466666666666667,False,False
7428461398374171408,MASS_9608954c8448,7428436533981613318,2024-10-22 05:04:14+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,12.083333333333334,False,False
7428461359736718088,MASS_d54796afd4b7,7428436533981613318,2024-10-22 05:04:08+00:00,Negative,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.983333333333333,False,False
7428461356057297670,MASS_f5392baeb0e2,7428436533981613318,2024-10-22 05:04:15+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,12.1,False,False
7428461259572904710,MASS_f0809cde7adc,7428436533981613318,2024-10-22 05:04:03+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.9,False,False
7428461258587292424,MASS_758f796161c9,7428436533981613318,2024-10-22 05:03:46+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.616666666666667,False,False
7428461242283066117,MASS_cdfee8aabaac,7428436533981613318,2024-10-22 05:03:52+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.716666666666667,False,False
7428461240677466885,MASS_51bcca035e42,7428436533981613318,2024-10-22 05:03:56+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.783333333333333,False,False
7428461187787408135,MASS_cb9f9cd4dfd0,7428436533981613318,2024-10-22 05:03:28+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.316666666666666,False,False
7428461180191392517,MASS_95c70f3469d7,7428436533981613318,2024-10-22 05:03:45+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.6,False,False
7428461174347956998,MASS_a6d9d17b7bfe,7428436533981613318,2024-10-22 05:03:36+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.45,False,False
7428461135727821574,MASS_f02c355203c8,7428436533981613318,2024-10-22 05:03:28+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.316666666666666,False,False
7428461102290191109,MASS_56b4226929dc,7428436533981613318,2024-10-22 05:03:21+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.2,False,False
7428461096836678408,MASS_4610b1671bd5,7428436533981613318,2024-10-22 05:03:03+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,10.9,False,False
7428462330956956424,MASS_4610b1671bd5,7428436533981613318,2024-10-22 05:07:53+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,15.733333333333333,False,False
7428462050001371909,MASS_d5b60db1bab9,7428436533981613318,2024-10-22 05:07:01+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,14.866666666666667,False,False
7428461087911887622,MASS_be67484f08fb,7428436533981613318,2024-10-22 05:03:15+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.1,False,False
7428461085559505670,MASS_dbf721d0ae54,7428436533981613318,2024-10-22 05:03:20+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,11.183333333333334,False,False
7428461069536264968,MASS_95770a0cab12,7428436533981613318,2024-10-22 05:02:58+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,10.816666666666666,False,False
7428461060204593926,MASS_1bf1fe25486c,7428436533981613318,2024-10-22 05:03:05+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,10.933333333333334,False,False
7428460939727127301,MASS_79ffc1229a53,7428436533981613318,2024-10-22 05:02:43+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,10.566666666666666,False,False
7428460915550405394,MASS_dcf3fe271e09,7428436533981613318,2024-10-22 05:02:21+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,10.2,False,False
7428460908726600468,MASS_0bf72acf7d22,7428436533981613318,2024-10-22 05:02:20+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,10.183333333333334,False,False
7428460835549528839,MASS_ceeaa94a3d2a,7428436533981613318,2024-10-22 05:02:04+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.916666666666666,False,False
7428460794485932805,MASS_4d8aedb95924,7428436533981613318,2024-10-22 05:02:03+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.9,False,False
7428460747439555335,MASS_803c41ce29d5,7428436533981613318,2024-10-22 05:01:45+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.6,False,False
7428460744355693317,MASS_7e5004e057dd,7428436533981613318,2024-10-22 05:01:50+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.683333333333334,False,False
7428460712449983248,MASS_95555785eaf6,7428436533981613318,2024-10-22 05:01:42+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.55,False,False
7428460701877043973,MASS_a216bd287cda,7428436533981613318,2024-10-22 05:01:49+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.666666666666666,False,False
7428460693094089479,MASS_c72a09a34ea2,7428436533981613318,2024-10-22 05:01:31+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.366666666666667,False,True
7428460683266753285,MASS_5fb79707ba09,7428436533981613318,2024-10-22 05:01:44+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.583333333333334,False,False
7428460652735677190,MASS_cbcbecba33a8,7428436533981613318,2024-10-22 05:01:32+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.383333333333333,False,True
7428460641004700422,MASS_3d78561a4cdf,7428436533981613318,2024-10-22 05:01:35+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.433333333333334,False,False
7428460602455278342,MASS_f4b99032db33,7428436533981613318,2024-10-22 05:01:26+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,9.283333333333333,False,True
7428460570904969992,MASS_379b359d9639,7428436533981613318,2024-10-22 05:01:02+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.883333333333333,False,True
7428460550415565575,MASS_6822e5be45da,7428436533981613318,2024-10-22 05:00:56+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.783333333333333,False,True
7428460494296695559,MASS_7217cdae8bad,7428436533981613318,2024-10-22 05:00:46+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.616666666666667,False,True
7428460468601160464,MASS_23ae2b175edc,7428436533981613318,2024-10-22 05:00:41+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.533333333333333,False,True
7428460411663762184,MASS_5bb233403581,7428436533981613318,2024-10-22 05:00:24+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.25,False,True
7428460387421733637,MASS_ce8269b11eb2,7428436533981613318,2024-10-22 05:00:36+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.45,False,True
7428460373265203974,MASS_48cffda07798,7428436533981613318,2024-10-22 05:00:28+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.316666666666666,False,True
7428460372153303814,MASS_b541a1d14ea0,7428436533981613318,2024-10-22 05:00:25+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.266666666666667,False,True
7428460371419497222,MASS_85fa27d35b1f,7428436533981613318,2024-10-22 05:00:24+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.25,False,True
7428460313906856709,MASS_adfd2b69f66d,7428436533981613318,2024-10-22 05:00:10+00:00,Negative,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.016666666666667,False,True
7428460306324833032,MASS_0c16e45b07ef,7428436533981613318,2024-10-22 05:00:03+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,7.9,False,True
7428460279974937349,MASS_cf022193f58b,7428436533981613318,2024-10-22 05:00:03+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,7.9,False,True
7428460266881860358,MASS_97f0a46e2cd3,7428436533981613318,2024-10-22 05:00:09+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,8.0,False,True
7428460231556907782,MASS_20811d3d16b1,7428436533981613318,2024-10-22 05:00:00+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,7.85,False,True
7428460223155454726,MASS_a2fb05c453b7,7428436533981613318,2024-10-22 04:59:50+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,7.683333333333334,False,True
7428460218055934726,MASS_b680599f1dc6,7428436533981613318,2024-10-22 05:00:01+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,7.866666666666666,False,True
7428460203584652040,MASS_e4689e0579d6,7428436533981613318,2024-10-22 04:59:36+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,7.45,False,True
7428460168385856262,MASS_798614162639,7428436533981613318,2024-10-22 04:59:40+00:00,Positive,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,7.516666666666667,False,True
7428460130213167879,MASS_a76bf1c21fc8,7428436533981613318,2024-10-22 04:59:19+00:00,Neutral,14,Temporal Association,Mixed,HCC Mixed / Inconclusive,7.166666666666667,False,True
