Id,Label,actor_type_primary,network_position,hcc_id,is_lcn_member,n_comments,dominant_sentiment,account_goal_orientation,target_brand_primary,degree,weighted_degree,sentiment_attribute_status
MASS_10803f2fa386,MASS_10803f2fa386,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1088db9e82ce,MASS_1088db9e82ce,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10891c6b7b71,MASS_10891c6b7b71,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_108948fd8678,MASS_108948fd8678,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_108dc75c0cff,MASS_108dc75c0cff,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,The Originote,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_108e48e5389d,MASS_108e48e5389d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_109213237b56,MASS_109213237b56,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_109361cfe95e,MASS_109361cfe95e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10942f3aff6d,MASS_10942f3aff6d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_109592930828,MASS_109592930828,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10988320bf93,MASS_10988320bf93,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1098ce919b10,MASS_1098ce919b10,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_109cf03c9adc,MASS_109cf03c9adc,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_109e25c4fff6,MASS_109e25c4fff6,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_109f1cd22dec,MASS_109f1cd22dec,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10a57bdf23b7,MASS_10a57bdf23b7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10a80151483c,MASS_10a80151483c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10aba5f005a2,MASS_10aba5f005a2,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10b00143f795,MASS_10b00143f795,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10b459c4bfd7,MASS_10b459c4bfd7,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10b7076cd519,MASS_10b7076cd519,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10b7a5989622,MASS_10b7a5989622,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10b85f9b4ded,MASS_10b85f9b4ded,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10be0d3328be,MASS_10be0d3328be,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10c169c61e0f,MASS_10c169c61e0f,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10c38c7c0af6,MASS_10c38c7c0af6,Mass Actor,Outside LCN,,False,6.0,Mixed,Mixed Goals,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10d0ca0d5266,MASS_10d0ca0d5266,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10d2b7ce246a,MASS_10d2b7ce246a,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10d3e8f32639,MASS_10d3e8f32639,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10d48f1e3ee8,MASS_10d48f1e3ee8,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10d6abbcc290,MASS_10d6abbcc290,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10d9b1053975,MASS_10d9b1053975,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10da0800fae6,MASS_10da0800fae6,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10dc871db919,MASS_10dc871db919,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10e59d38f40f,MASS_10e59d38f40f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10e602e8a7ea,MASS_10e602e8a7ea,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10e6770fc4a1,MASS_10e6770fc4a1,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10e6fe35d6b8,MASS_10e6fe35d6b8,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10e8f576c9ed,MASS_10e8f576c9ed,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10e90fecbaa8,MASS_10e90fecbaa8,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10e96983fb16,MASS_10e96983fb16,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10eb7414f50a,MASS_10eb7414f50a,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10efb4dea1c3,MASS_10efb4dea1c3,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10f1886a2992,MASS_10f1886a2992,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10f42f79e223,MASS_10f42f79e223,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10f60ddfa95e,MASS_10f60ddfa95e,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10f6b7ca3f67,MASS_10f6b7ca3f67,Mass Actor,Outside LCN,,False,2.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10fd9ad9ae59,MASS_10fd9ad9ae59,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10ff7b3820ce,MASS_10ff7b3820ce,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_10ffd1bfab2d,MASS_10ffd1bfab2d,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11005f5c26c0,MASS_11005f5c26c0,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1101a7c41281,MASS_1101a7c41281,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1101d2d23898,MASS_1101d2d23898,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1109f24dbbfe,MASS_1109f24dbbfe,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11155131aab6,MASS_11155131aab6,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_111b795779ef,MASS_111b795779ef,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_111eb1ce5399,MASS_111eb1ce5399,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_111fad4e7de5,MASS_111fad4e7de5,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_112154111958,MASS_112154111958,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_112397305bbd,MASS_112397305bbd,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1126e9efe1bb,MASS_1126e9efe1bb,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1127e7e05a81,MASS_1127e7e05a81,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_112858899e1f,MASS_112858899e1f,Mass Actor,Outside LCN,,False,2.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_112bb872d3e0,MASS_112bb872d3e0,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11300ec821c7,MASS_11300ec821c7,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11316e7dd967,MASS_11316e7dd967,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1137f12c10f5,MASS_1137f12c10f5,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1138d60af3af,MASS_1138d60af3af,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_113e3cd6d650,MASS_113e3cd6d650,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1140733000cf,MASS_1140733000cf,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1141b1a8e3d5,MASS_1141b1a8e3d5,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1145080badc6,MASS_1145080badc6,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1145763c478c,MASS_1145763c478c,Mass Actor,Outside LCN,,False,5.0,Neutral,Neutral Engagement,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1145ec581951,MASS_1145ec581951,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_114970004d22,MASS_114970004d22,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_114a79cb9810,MASS_114a79cb9810,Mass Actor,Outside LCN,,False,2.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_114cc51a97ba,MASS_114cc51a97ba,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11500115d6eb,MASS_11500115d6eb,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11507ce763f6,MASS_11507ce763f6,Mass Actor,LCN Non-HCC,,True,2.0,Neutral,Insufficient Text,,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11516a3c2691,MASS_11516a3c2691,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1153b6a5b575,MASS_1153b6a5b575,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1161945a2498,MASS_1161945a2498,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1165b4d2a096,MASS_1165b4d2a096,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1165d2855e81,MASS_1165d2855e81,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11673b9102f9,MASS_11673b9102f9,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_116a8c13d956,MASS_116a8c13d956,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Azarine,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_116b055022a3,MASS_116b055022a3,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_116d28df4a19,MASS_116d28df4a19,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_116d847b4868,MASS_116d847b4868,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_116dd5d23896,MASS_116dd5d23896,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_116dfb94b4d6,MASS_116dfb94b4d6,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1171138f6da6,MASS_1171138f6da6,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1171dee90d7e,MASS_1171dee90d7e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11739d5aaa73,MASS_11739d5aaa73,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1173d176ba77,MASS_1173d176ba77,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11762bb426ce,MASS_11762bb426ce,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_117a751fd937,MASS_117a751fd937,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_117ab8191b0d,MASS_117ab8191b0d,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11819a43eaba,MASS_11819a43eaba,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1183849cb108,MASS_1183849cb108,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_118480c7dce0,MASS_118480c7dce0,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11854878812f,MASS_11854878812f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1187b5540b54,MASS_1187b5540b54,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_118921e54f8c,MASS_118921e54f8c,Mass Actor,Outside LCN,,False,5.0,Neutral,Neutral Engagement,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_118b161b2727,MASS_118b161b2727,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_118b81efac7c,MASS_118b81efac7c,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_118cfde9d45c,MASS_118cfde9d45c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_119103e49987,MASS_119103e49987,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11911f582726,MASS_11911f582726,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11950c436f61,MASS_11950c436f61,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1196a1864aaf,MASS_1196a1864aaf,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1197e4ae04a6,MASS_1197e4ae04a6,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_1198282871f5,MASS_1198282871f5,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11994a129018,MASS_11994a129018,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_119b0fbc8bf8,MASS_119b0fbc8bf8,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_119d6a9dbabe,MASS_119d6a9dbabe,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_119fd04647cb,MASS_119fd04647cb,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11aefe6e4faf,MASS_11aefe6e4faf,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11b444af6b8f,MASS_11b444af6b8f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11b594259390,MASS_11b594259390,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11b7d006ea99,MASS_11b7d006ea99,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11b8b4cb0bf2,MASS_11b8b4cb0bf2,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11b9303d99f4,MASS_11b9303d99f4,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11be5c7b36dd,MASS_11be5c7b36dd,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11beab74436f,MASS_11beab74436f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11bffe59aa89,MASS_11bffe59aa89,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11c01205bc46,MASS_11c01205bc46,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11c63209a897,MASS_11c63209a897,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11c79b637a19,MASS_11c79b637a19,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11c974812791,MASS_11c974812791,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11ca02699924,MASS_11ca02699924,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11cc73c9e48a,MASS_11cc73c9e48a,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11cddb89e0af,MASS_11cddb89e0af,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11dff9a64be8,MASS_11dff9a64be8,Mass Actor,Outside LCN,,False,2.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11e28ef90fbb,MASS_11e28ef90fbb,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11e56b62ee3c,MASS_11e56b62ee3c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11e6857eabe6,MASS_11e6857eabe6,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11e73c3218cd,MASS_11e73c3218cd,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11e73fdfc8f7,MASS_11e73fdfc8f7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11e7a52aec14,MASS_11e7a52aec14,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_11e8f21244a7,MASS_11e8f21244a7,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
