Id,Label,actor_type_primary,network_position,is_hcc_member,community,individual_subtype,is_video_creator,degree,weighted_degree,betweenness,n_comments,target_brand_primary,target_brand_label,target_scope,dominant_sentiment,account_goal_orientation,account_goal_confidence,exposure_level,hcc_association_status,strong_association_score,contextual_association_score,brand_label_auto,is_lcn_member,is_verified_registry_actor
kulitglowing_rr91981,kulitglowing_rr91981,Mass Actor,LCN Non-HCC,False,62,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,3.0,Non-HCC,True,False
cantik_rr72501,cantik_rr72501,Mass Actor,LCN Non-HCC,False,79,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,2.0,Non-HCC,True,False
bestieku_rp74139,bestieku_rp74139,Mass Actor,LCN Non-HCC,False,79,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,2.0,Non-HCC,True,False
cantik_rp63440,cantik_rp63440,Mass Actor,LCN Non-HCC,False,63,,False,1,0.6607142857142857,0.0,2.0,Mixed_3plus_Brands,Mixed_3plus_Brands,Associated HCC Brand Context,Positive,Insufficient Text,,Direct Interaction,Unique Direct Association,8.0,16.0,Non-HCC,True,False
skinlover_rr2760,skinlover_rr2760,Mass Actor,LCN Non-HCC,False,202,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
glowup_rr6866,glowup_rr6866,Mass Actor,LCN Non-HCC,False,13,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
beauty_rp36237,beauty_rp36237,Mass Actor,LCN Non-HCC,False,7,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,4.0,Non-HCC,True,False
glowingid_rr60530,glowingid_rr60530,Mass Actor,LCN Non-HCC,False,7,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,4.0,Non-HCC,True,False
racun_rr4324,racun_rr4324,Mass Actor,LCN Non-HCC,False,201,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
kulitcerah_rr62532,kulitcerah_rr62532,Mass Actor,LCN Non-HCC,False,30,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
beautyaddict_rr12167,beautyaddict_rr12167,Mass Actor,LCN Non-HCC,False,31,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
cantik_rp19430,cantik_rp19430,Mass Actor,LCN Non-HCC,False,31,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
beautyaddict_rr2582,beautyaddict_rr2582,Mass Actor,LCN Non-HCC,False,182,,False,1,0.5357142857142857,0.0,2.0,Not identified,Not identified,Associated HCC Brand Context,Mixed,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,14.0,Non-HCC,True,False
beautyaddict_rr268,beautyaddict_rr268,Mass Actor,LCN Non-HCC,False,32,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
skinclub_ip7001,skinclub_ip7001,Mass Actor,LCN Non-HCC,False,32,,False,1,0.5357142857142857,0.0,2.0,Daviena,Daviena,Associated HCC Brand Context,Mixed,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,7.0,Non-HCC,True,False
skinbestie_rr7772,skinbestie_rr7772,Mass Actor,LCN Non-HCC,False,5,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
beautyaddict_rp845,beautyaddict_rp845,Mass Actor,LCN Non-HCC,False,29,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
glowingid_rr35592,glowingid_rr35592,Mass Actor,LCN Non-HCC,False,29,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
skinclub_cp2346,skinclub_cp2346,Mass Actor,LCN Non-HCC,False,36,,False,1,0.5357142857142857,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
beautyaddict_rr6598,beautyaddict_rr6598,Mass Actor,LCN Non-HCC,False,38,,False,1,0.5357142857142857,0.0,2.0,Mixed_2_Brands,Mixed_2_Brands,Associated HCC Brand Context,Mixed,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,9.0,Non-HCC,True,False
reviewjujur_rr8304,reviewjujur_rr8304,Mass Actor,LCN Non-HCC,False,50,,False,1,0.5357142857142857,0.0,2.0,Maryame,Maryame,Associated HCC Brand Context,Mixed,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,14.0,Non-HCC,True,False
racun_rp21029,racun_rp21029,Mass Actor,LCN Non-HCC,False,184,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
skinbestie_rr65190,skinbestie_rr65190,Mass Actor,LCN Non-HCC,False,184,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
skinclub_rr6182,skinclub_rr6182,Mass Actor,LCN Non-HCC,False,196,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
skincare_rr6133,skincare_rr6133,Mass Actor,LCN Non-HCC,False,54,,False,1,0.5357142857142857,0.0,2.0,Azarine,Azarine,Associated HCC Brand Context,Mixed,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,16.0,Non-HCC,True,False
skincare_rr2627,skincare_rr2627,Mass Actor,LCN Non-HCC,False,197,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
testireal_rp22422,testireal_rp22422,Mass Actor,LCN Non-HCC,False,197,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
beautyaddict_cp3230,beautyaddict_cp3230,Mass Actor,LCN Non-HCC,False,13,,False,1,0.5357142857142857,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
skincare_rr6572,skincare_rr6572,Mass Actor,LCN Non-HCC,False,54,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,10.0,Non-HCC,True,False
skinlover_cp3861,skinlover_cp3861,Mass Actor,LCN Non-HCC,False,202,,False,1,0.5357142857142857,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
skinbestie_rr3253,skinbestie_rr3253,Mass Actor,LCN Non-HCC,False,118,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
racun_rr8151,racun_rr8151,Mass Actor,LCN Non-HCC,False,119,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
skinlover_rr9760,skinlover_rr9760,Mass Actor,LCN Non-HCC,False,119,,False,1,0.5357142857142857,0.0,2.0,Maryame,Maryame,Associated HCC Brand Context,Mixed,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,11.0,Non-HCC,True,False
skinclub_rr19553,skinclub_rr19553,Mass Actor,LCN Non-HCC,False,21,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
beautyvibe_rr8145,beautyvibe_rr8145,Mass Actor,LCN Non-HCC,False,22,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
beautyvibe_ct3233,beautyvibe_ct3233,Mass Actor,LCN Non-HCC,False,47,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
kulitsehat_rr9831,kulitsehat_rr9831,Mass Actor,LCN Non-HCC,False,47,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
skinlover_cp2653,skinlover_cp2653,Mass Actor,LCN Non-HCC,False,130,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
glowhunter_rr93045,glowhunter_rr93045,Mass Actor,LCN Non-HCC,False,131,,False,1,0.5357142857142857,0.0,2.0,Azarine,Azarine,Associated HCC Brand Context,Mixed,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,13.0,Non-HCC,True,False
glowingid_rp70906,glowingid_rp70906,Mass Actor,LCN Non-HCC,False,131,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
dearskin_rr6397,dearskin_rr6397,Mass Actor,LCN Non-HCC,False,150,,False,1,0.5357142857142857,0.0,2.0,Maryame,Maryame,Associated HCC Brand Context,Positive,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,13.0,Non-HCC,True,False
cantik_rp25241,cantik_rp25241,Mass Actor,LCN Non-HCC,False,92,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
glowhunter_rp54754,glowhunter_rp54754,Mass Actor,LCN Non-HCC,False,123,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
glowup_rr50108,glowup_rr50108,Mass Actor,LCN Non-HCC,False,123,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Negative,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
cantik_rr1433,cantik_rr1433,Mass Actor,LCN Non-HCC,False,95,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
skinbestie_cp6923,skinbestie_cp6923,Mass Actor,LCN Non-HCC,False,95,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
cantik_rr3617,cantik_rr3617,Mass Actor,LCN Non-HCC,False,54,,False,1,0.5357142857142857,0.0,2.0,Azarine,Azarine,Associated HCC Brand Context,Positive,Insufficient Text,,Direct Interaction,Unique Direct Association,8.0,16.0,Non-HCC,True,False
cantik_rr3905,cantik_rr3905,Mass Actor,LCN Non-HCC,False,96,,False,1,0.5357142857142857,0.0,2.0,Mixed_2_Brands,Mixed_2_Brands,Associated HCC Brand Context,Mixed,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,9.0,Non-HCC,True,False
glowingid_rr60123,glowingid_rr60123,Mass Actor,LCN Non-HCC,False,137,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
kulitsehat_rp42260,kulitsehat_rp42260,Mass Actor,LCN Non-HCC,False,137,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
glowingid_rr81432,glowingid_rr81432,Mass Actor,LCN Non-HCC,False,140,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
skintok_rp21881,skintok_rp21881,Mass Actor,LCN Non-HCC,False,140,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
skintok_rp52805,skintok_rp52805,Mass Actor,LCN Non-HCC,False,72,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,10.0,Non-HCC,True,False
glowhunter_rr6648,glowhunter_rr6648,Mass Actor,LCN Non-HCC,False,43,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
glowingid_rp52733,glowingid_rp52733,Mass Actor,LCN Non-HCC,False,39,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
glowhunter_rp58204,glowhunter_rp58204,Mass Actor,LCN Non-HCC,False,124,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
glowingid_rr76591,glowingid_rr76591,Mass Actor,LCN Non-HCC,False,124,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
glowhunter_rr2764,glowhunter_rr2764,Mass Actor,LCN Non-HCC,False,2,,False,1,0.5357142857142857,0.0,2.0,Maryame,Maryame,Associated HCC Brand Context,Neutral,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,14.0,Non-HCC,True,False
glowhunter_rr4161,glowhunter_rr4161,Mass Actor,LCN Non-HCC,False,129,,False,1,0.5357142857142857,0.0,2.0,Azarine,Azarine,Associated HCC Brand Context,Mixed,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,12.0,Non-HCC,True,False
skincare_cp5244,skincare_cp5244,Mass Actor,LCN Non-HCC,False,129,,False,1,0.5357142857142857,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,15.0,Non-HCC,True,False
glowhunter_rr5101,glowhunter_rr5101,Mass Actor,LCN Non-HCC,False,130,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
kulitglowing_rr1643,kulitglowing_rr1643,Mass Actor,LCN Non-HCC,False,118,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
beautyaddict_ip3716,beautyaddict_ip3716,Mass Actor,LCN Non-HCC,False,21,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
skinlover_rr9508,skinlover_rr9508,Mass Actor,LCN Non-HCC,False,142,,False,1,0.5357142857142857,0.0,2.0,The Originote,The Originote,Associated HCC Brand Context,Positive,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,10.0,Non-HCC,True,False
glowup_rp53423,glowup_rp53423,Mass Actor,LCN Non-HCC,False,144,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
skinbestie_rr16869,skinbestie_rr16869,Mass Actor,LCN Non-HCC,False,144,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
glowup_rr3287,glowup_rr3287,Mass Actor,LCN Non-HCC,False,103,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
glowup_rr7064,glowup_rr7064,Mass Actor,LCN Non-HCC,False,90,,False,1,0.5357142857142857,0.0,2.0,Mixed_3plus_Brands,Mixed_3plus_Brands,Associated HCC Brand Context,Mixed,Insufficient Text,,Direct Interaction,Unique Direct Association,8.0,15.0,Non-HCC,True,False
glowup_rr7646,glowup_rr7646,Mass Actor,LCN Non-HCC,False,5,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
bestieku_rp7754,bestieku_rp7754,Mass Actor,LCN Non-HCC,False,80,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
skintok_rr96384,skintok_rr96384,Mass Actor,LCN Non-HCC,False,92,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
skinbestie_rr27151,skinbestie_rr27151,Mass Actor,LCN Non-HCC,False,80,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
glowup_rr8286,glowup_rr8286,Mass Actor,LCN Non-HCC,False,103,,False,1,0.5357142857142857,0.0,2.0,Daviena,Daviena,Associated HCC Brand Context,Positive,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,15.0,Non-HCC,True,False
glowup_rr83368,glowup_rr83368,Mass Actor,LCN Non-HCC,False,148,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
skincare_rp1860,skincare_rp1860,Mass Actor,LCN Non-HCC,False,148,,False,1,0.5357142857142857,0.0,2.0,Mixed_2_Brands,Mixed_2_Brands,Associated HCC Brand Context,Neutral,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,8.0,Non-HCC,True,False
glowup_rr85223,glowup_rr85223,Mass Actor,LCN Non-HCC,False,149,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Negative,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
racun_rp53003,racun_rp53003,Mass Actor,LCN Non-HCC,False,149,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
kulitcerah_rp24760,kulitcerah_rp24760,Mass Actor,LCN Non-HCC,False,151,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,4.0,Non-HCC,True,False
skinbestie_rr76412,skinbestie_rr76412,Mass Actor,LCN Non-HCC,False,151,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,4.0,Non-HCC,True,False
beautyvibe_rr8365,beautyvibe_rr8365,Mass Actor,LCN Non-HCC,False,72,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
beautyvibe_rr8926,beautyvibe_rr8926,Mass Actor,LCN Non-HCC,False,5,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
beautyvibe_rr9114,beautyvibe_rr9114,Mass Actor,LCN Non-HCC,False,50,,False,1,0.5357142857142857,0.0,2.0,Maryame,Maryame,Associated HCC Brand Context,Positive,Insufficient Text,,Direct Interaction,Unique Direct Association,8.0,16.0,Non-HCC,True,False
cantik_cp9781,cantik_cp9781,Mass Actor,LCN Non-HCC,False,88,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
racun_rr8815,racun_rr8815,Mass Actor,LCN Non-HCC,False,88,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
cantik_ct1012,cantik_ct1012,Mass Actor,LCN Non-HCC,False,89,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
racun_rr3810,racun_rr3810,Mass Actor,LCN Non-HCC,False,89,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
beautyvibe_rr9395,beautyvibe_rr9395,Mass Actor,LCN Non-HCC,False,73,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
reviewjujur_cp7303,reviewjujur_cp7303,Mass Actor,LCN Non-HCC,False,73,,False,1,0.5357142857142857,0.0,3.0,Mixed_2_Brands,Mixed_2_Brands,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Temporal Association,Unique Temporal Association,2.0,11.0,Non-HCC,True,False
glowhunter_rr5036,glowhunter_rr5036,Mass Actor,LCN Non-HCC,False,18,,False,1,0.5357142857142857,0.0,2.0,The Originote,The Originote,Associated HCC Brand Context,Mixed,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,14.0,Non-HCC,True,False
skinbestie_rr3271,skinbestie_rr3271,Mass Actor,LCN Non-HCC,False,49,,False,1,0.5357142857142857,0.0,2.0,Mixed_3plus_Brands,Mixed_3plus_Brands,Associated HCC Brand Context,Mixed,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,11.0,Non-HCC,True,False
beautyvibe_ct7327,beautyvibe_ct7327,Mass Actor,LCN Non-HCC,False,51,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
dearskin_rr7926,dearskin_rr7926,Mass Actor,LCN Non-HCC,False,51,,False,1,0.5357142857142857,0.0,2.0,The Originote,The Originote,Associated HCC Brand Context,Positive,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,10.0,Non-HCC,True,False
kulitcerah_rp64939,kulitcerah_rp64939,Mass Actor,LCN Non-HCC,False,155,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
kulitglowing_rr92858,kulitglowing_rr92858,Mass Actor,LCN Non-HCC,False,155,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
kulitcerah_rp89017,kulitcerah_rp89017,Mass Actor,LCN Non-HCC,False,158,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
dearskin_rr5623,dearskin_rr5623,Mass Actor,LCN Non-HCC,False,43,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,6.0,Non-HCC,True,False
skinlover_rp29372,skinlover_rp29372,Mass Actor,LCN Non-HCC,False,110,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,10.0,Non-HCC,True,False
dearskin_rr9259,dearskin_rr9259,Mass Actor,LCN Non-HCC,False,2,,False,1,0.5357142857142857,0.0,2.0,Maryame,Maryame,Associated HCC Brand Context,Positive,Insufficient Text,,Direct Interaction,Unique Direct Association,6.0,15.0,Non-HCC,True,False
racun_rr5392,racun_rr5392,Mass Actor,LCN Non-HCC,False,5,,False,1,0.5357142857142857,0.0,2.0,Mixed_2_Brands,Mixed_2_Brands,Associated HCC Brand Context,Positive,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,8.0,Non-HCC,True,False
cantik_rr6810,cantik_rr6810,Mass Actor,LCN Non-HCC,False,20,,False,1,0.5357142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
