Id,Label,actor_type_primary,network_position,hcc_id,is_lcn_member,n_comments,dominant_sentiment,account_goal_orientation,target_brand_primary,degree,weighted_degree,sentiment_attribute_status
MASS_261fffaea636,MASS_261fffaea636,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2640012eaa1c,MASS_2640012eaa1c,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_26403022a827,MASS_26403022a827,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_265a587dee82,MASS_265a587dee82,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2672effa3625,MASS_2672effa3625,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_268cf1b2c8c3,MASS_268cf1b2c8c3,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_26cc0230f09c,MASS_26cc0230f09c,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_26e8caabfb0d,MASS_26e8caabfb0d,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_26fabb5a7c60,MASS_26fabb5a7c60,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_27434a40c053,MASS_27434a40c053,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2760d988b70a,MASS_2760d988b70a,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_278514cb66e2,MASS_278514cb66e2,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2787bbcb79b7,MASS_2787bbcb79b7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_27bd065e693a,MASS_27bd065e693a,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_281cceb5a683,MASS_281cceb5a683,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_282f3a69c44d,MASS_282f3a69c44d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_283cbb01677c,MASS_283cbb01677c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2866bfc9c7c3,MASS_2866bfc9c7c3,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_28845ce3916d,MASS_28845ce3916d,Mass Actor,LCN Non-HCC,,True,2.0,Positive,Insufficient Text,The Originote,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_289bf512a1c6,MASS_289bf512a1c6,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_28a2efbb4e19,MASS_28a2efbb4e19,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_28c3278cf22e,MASS_28c3278cf22e,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_28e15eadad34,MASS_28e15eadad34,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_29718ac47b72,MASS_29718ac47b72,Mass Actor,Outside LCN,,False,2.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_29a92fa9dfd3,MASS_29a92fa9dfd3,Mass Actor,LCN Non-HCC,,True,5.0,Mixed,Mixed Goals,Azarine,1,1.3392857142857144,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2a519652962d,MASS_2a519652962d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2a573bfc1c12,MASS_2a573bfc1c12,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2a62278f1203,MASS_2a62278f1203,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,The Originote,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2aa24eafb6f2,MASS_2aa24eafb6f2,Mass Actor,LCN Non-HCC,,True,3.0,Neutral,Neutral Engagement,,1,0.9285714285714286,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2aee733a40d5,MASS_2aee733a40d5,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2b15d3e7d776,MASS_2b15d3e7d776,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2b4990c83310,MASS_2b4990c83310,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2b7794fb34b1,MASS_2b7794fb34b1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2b80aec67b21,MASS_2b80aec67b21,Mass Actor,Outside LCN,,False,2.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2bada2b40e14,MASS_2bada2b40e14,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2bcaff3c42b2,MASS_2bcaff3c42b2,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2be3a5356f53,MASS_2be3a5356f53,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2c3475df31f1,MASS_2c3475df31f1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2c3f3e63c04f,MASS_2c3f3e63c04f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2c9b6737ef4b,MASS_2c9b6737ef4b,Mass Actor,LCN Non-HCC,,True,4.0,Mixed,Insufficient Text,,2,1.5714285714285714,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2cb5eb58d86c,MASS_2cb5eb58d86c,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2cb98f9210f5,MASS_2cb98f9210f5,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2cd1f47523b2,MASS_2cd1f47523b2,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2cdd9deb7cc1,MASS_2cdd9deb7cc1,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2cec3666c129,MASS_2cec3666c129,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2cfba4a8d9a7,MASS_2cfba4a8d9a7,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2d50a885f125,MASS_2d50a885f125,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2d526dcfb537,MASS_2d526dcfb537,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2db8092a33e5,MASS_2db8092a33e5,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2e23da5064bf,MASS_2e23da5064bf,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2e839a0ab60f,MASS_2e839a0ab60f,Mass Actor,LCN Non-HCC,,True,4.0,Neutral,Neutral Engagement,,8,4.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2e9e72280d4b,MASS_2e9e72280d4b,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2ee759b2007d,MASS_2ee759b2007d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2ef2714ee222,MASS_2ef2714ee222,Mass Actor,LCN Non-HCC,,True,5.0,Neutral,Neutral Engagement,,16,9.821428571428571,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2f7b1e29c84f,MASS_2f7b1e29c84f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_2fb4287e69a5,MASS_2fb4287e69a5,Mass Actor,Outside LCN,,False,2.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_300aac8a08d0,MASS_300aac8a08d0,Mass Actor,Outside LCN,,False,4.0,Neutral,Neutral Engagement,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_303e18149535,MASS_303e18149535,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_30879d7c9c99,MASS_30879d7c9c99,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_30986724733f,MASS_30986724733f,Mass Actor,Outside LCN,,False,2.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_309ccf3aea3e,MASS_309ccf3aea3e,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_30a72362cae4,MASS_30a72362cae4,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_30ddb242dd32,MASS_30ddb242dd32,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_30f814d57c71,MASS_30f814d57c71,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_311375a45c06,MASS_311375a45c06,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3123217cc7fc,MASS_3123217cc7fc,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_312737eee46c,MASS_312737eee46c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3186988d7ae4,MASS_3186988d7ae4,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_31a518dbc6c7,MASS_31a518dbc6c7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_31b3bcc2e980,MASS_31b3bcc2e980,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_31c02646101b,MASS_31c02646101b,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_327b0537491d,MASS_327b0537491d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_32959d5d5229,MASS_32959d5d5229,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_32f4e5517698,MASS_32f4e5517698,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3348856e8f4c,MASS_3348856e8f4c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3353b208ad7b,MASS_3353b208ad7b,Mass Actor,LCN Non-HCC,,True,2.0,Neutral,Insufficient Text,Maryame,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3358c136c40b,MASS_3358c136c40b,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_33800f372153,MASS_33800f372153,Mass Actor,LCN Non-HCC,,True,2.0,Positive,Insufficient Text,Mixed_2_Brands,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_33ab66d86b6a,MASS_33ab66d86b6a,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_33e67b830020,MASS_33e67b830020,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_33f1e4562c5f,MASS_33f1e4562c5f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3449daaa8d88,MASS_3449daaa8d88,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_345c536c29e1,MASS_345c536c29e1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_34dc8139a940,MASS_34dc8139a940,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_350719a663c0,MASS_350719a663c0,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_35160665813f,MASS_35160665813f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_35410b65add6,MASS_35410b65add6,Mass Actor,LCN Non-HCC,,True,4.0,Mixed,Neutral Engagement,,7,3.571428571428571,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_354399ef615f,MASS_354399ef615f,Mass Actor,Outside LCN,,False,6.0,Positive,Promotional / Supportive,Azarine,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_355105c5e901,MASS_355105c5e901,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_35785290da5e,MASS_35785290da5e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_35b88f610758,MASS_35b88f610758,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_361f332b4a62,MASS_361f332b4a62,Mass Actor,LCN Non-HCC,,True,4.0,Negative,Critical / Complaint,Daviena,3,2.071428571428571,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_362651e9387a,MASS_362651e9387a,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_362b04c92119,MASS_362b04c92119,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_368453bd84a7,MASS_368453bd84a7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_376cabfbd15c,MASS_376cabfbd15c,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3780041efcd4,MASS_3780041efcd4,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_379b359d9639,MASS_379b359d9639,Mass Actor,Outside LCN,,False,3.0,Positive,Promotional / Supportive,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_37a11a707bec,MASS_37a11a707bec,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_37a40741f46d,MASS_37a40741f46d,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_37b1aefd1c56,MASS_37b1aefd1c56,Mass Actor,LCN Non-HCC,,True,6.0,Neutral,Neutral Engagement,,15,9.25,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_381c045f5040,MASS_381c045f5040,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_382724a63d82,MASS_382724a63d82,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3844f374b28e,MASS_3844f374b28e,Mass Actor,Outside LCN,,False,4.0,Negative,Critical / Complaint,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_38556f576677,MASS_38556f576677,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_38825d7a1814,MASS_38825d7a1814,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3889a9ef4c39,MASS_3889a9ef4c39,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_38e65534db2a,MASS_38e65534db2a,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_39294247ec74,MASS_39294247ec74,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_393133a46397,MASS_393133a46397,Mass Actor,LCN Non-HCC,,True,4.0,Mixed,Polarized / Contested,The Originote,1,1.0714285714285714,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3980bfb52100,MASS_3980bfb52100,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3a413e0f0e64,MASS_3a413e0f0e64,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3a82615721cc,MASS_3a82615721cc,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3a9df6df6a00,MASS_3a9df6df6a00,Mass Actor,LCN Non-HCC,,True,4.0,Neutral,Neutral Engagement,,1,1.0714285714285714,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3b1175b6350d,MASS_3b1175b6350d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3b48c3730897,MASS_3b48c3730897,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3b9a8bea25df,MASS_3b9a8bea25df,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3c28ad0bc43d,MASS_3c28ad0bc43d,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3c582c815b08,MASS_3c582c815b08,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3c6aff410abb,MASS_3c6aff410abb,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3c98af84fdaa,MASS_3c98af84fdaa,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3cb423f57eaf,MASS_3cb423f57eaf,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3cc32d7fcaef,MASS_3cc32d7fcaef,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3cea26bf44fd,MASS_3cea26bf44fd,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3d684f38d766,MASS_3d684f38d766,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3d72de79c225,MASS_3d72de79c225,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3d78561a4cdf,MASS_3d78561a4cdf,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3df65a3ec5ac,MASS_3df65a3ec5ac,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3df6c8d6dac3,MASS_3df6c8d6dac3,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3e0fd02b3cca,MASS_3e0fd02b3cca,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3e5821d19154,MASS_3e5821d19154,Mass Actor,LCN Non-HCC,,True,2.0,Positive,Insufficient Text,Mixed_3plus_Brands,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3e63ba1d4693,MASS_3e63ba1d4693,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3ea37d58eb74,MASS_3ea37d58eb74,Mass Actor,LCN Non-HCC,,True,5.0,Positive,Promotional / Supportive,,1,1.4642857142857144,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3ec1ecdcd267,MASS_3ec1ecdcd267,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_3f01c722bcb8,MASS_3f01c722bcb8,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
